transaction_id,trade_date_key,portfolio_id,asset_id,transaction_type,quantity,price,gross_amount,fee_amount,net_amount,cash_impact,notes
TXN00002832,20240101,PRT00004,AST0052,BUY,0.07637548,306.8752,23.44,0.25,23.69,-23.69,Invest deposit (target weights)
TXN00002833,20240101,PRT00004,AST0036,BUY,0.20134272,116.4072,23.44,0.25,23.69,-23.69,Invest deposit (target weights)
TXN00002834,20240101,PRT00004,AST0027,BUY,0.18909249,123.9486,23.44,0.25,23.69,-23.69,Invest deposit (target weights)
TXN00002835,20240101,PRT00004,AST0028,BUY,0.18742792,125.0494,23.44,0.25,23.69,-23.69,Invest deposit (target weights)
TXN00002836,20240101,PRT00004,AST0043,BUY,0.18960999,123.6103,23.44,0.25,23.69,-23.69,Invest deposit (target weights)
TXN00002837,20240101,PRT00004,AST0004,BUY,0.31749014,73.822,23.44,0.25,23.69,-23.69,Invest deposit (target weights)
TXN00002838,20240101,PRT00004,AST0012,BUY,0.38901137,36.1497,14.06,0.25,14.31,-14.31,Invest deposit (target weights)
TXN00002839,20240201,PRT00004,CASH0001,DEPOSIT,864.74,1.0,864.74,0.0,864.74,864.74,Recurring deposit
TXN00002840,20240201,PRT00004,CASH0001,FEE,7.25,1.0,7.25,0.0,7.25,-7.25,Monthly fee
TXN00002841,20240201,PRT00004,CASH0001,DIVIDEND,1.03,1.0,1.03,0.0,1.03,1.03,Dividend credit (synthetic)
TXN00002842,20240201,PRT00004,AST0032,BUY,2.08765642,20.7107,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002843,20240201,PRT00004,AST0035,BUY,1.24308272,34.782,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002844,20240201,PRT00004,AST0007,BUY,0.36203548,119.4271,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002845,20240201,PRT00004,AST0030,BUY,0.40444261,106.9048,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002846,20240201,PRT00004,AST0011,BUY,0.26902536,160.7167,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002847,20240201,PRT00004,AST0054,BUY,2.4426226,17.701,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002848,20240201,PRT00004,AST0047,BUY,0.40006876,108.0736,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002849,20240201,PRT00004,AST0046,BUY,0.44792594,96.5268,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002850,20240201,PRT00004,AST0048,BUY,0.68429281,63.1847,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002851,20240201,PRT00004,AST0008,BUY,0.46812519,92.3618,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002852,20240201,PRT00004,AST0005,BUY,0.27997582,154.4307,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002853,20240201,PRT00004,AST0049,BUY,4.47581336,9.6601,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002854,20240201,PRT00004,AST0038,BUY,0.64920986,66.5992,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002855,20240201,PRT00004,AST0052,BUY,0.15718823,275.0643,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002856,20240201,PRT00004,AST0036,BUY,0.37442854,115.4743,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002857,20240201,PRT00004,AST0027,BUY,0.35011599,123.493,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002858,20240201,PRT00004,AST0028,BUY,0.34683459,124.6613,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002859,20240201,PRT00004,AST0043,BUY,0.35503801,121.7809,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002860,20240201,PRT00004,AST0004,BUY,0.59887396,72.1969,43.24,0.25,43.49,-43.49,Invest deposit (target weights)
TXN00002861,20240201,PRT00004,AST0012,BUY,0.68053062,38.1204,25.94,0.25,26.19,-26.19,Invest deposit (target weights)
TXN00002862,20240301,PRT00004,CASH0001,DEPOSIT,608.0,1.0,608.0,0.0,608.0,608.0,Recurring deposit
TXN00002863,20240301,PRT00004,CASH0001,FEE,8.7,1.0,8.7,0.0,8.7,-8.7,Monthly fee
TXN00002864,20240301,PRT00004,CASH0001,DIVIDEND,23.44,1.0,23.44,0.0,23.44,23.44,Dividend credit (synthetic)
TXN00002865,20240301,PRT00004,AST0032,BUY,1.5702678,19.3597,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002866,20240301,PRT00004,AST0035,BUY,0.97540481,31.1665,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002867,20240301,PRT00004,AST0007,BUY,0.26498303,114.7242,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002868,20240301,PRT00004,AST0030,BUY,0.35498593,85.6371,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002869,20240301,PRT00004,AST0011,BUY,0.20065017,151.5073,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002870,20240301,PRT00004,AST0054,BUY,1.72925609,17.5798,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002871,20240301,PRT00004,AST0047,BUY,0.30179244,100.7314,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002872,20240301,PRT00004,AST0046,BUY,0.3057513,99.4271,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002873,20240301,PRT00004,AST0048,BUY,0.4843842,62.76,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002874,20240301,PRT00004,AST0008,BUY,0.35281399,86.1643,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002875,20240301,PRT00004,AST0005,BUY,0.21723101,139.943,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002876,20240301,PRT00004,AST0049,BUY,2.96400675,10.2564,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002877,20240301,PRT00004,AST0038,BUY,0.49407959,61.5285,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002878,20240301,PRT00004,AST0052,BUY,0.10720239,283.5755,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002879,20240301,PRT00004,AST0036,BUY,0.25808454,117.7907,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002880,20240301,PRT00004,AST0027,BUY,0.23926569,127.0553,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002881,20240301,PRT00004,AST0028,BUY,0.23584717,128.8969,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002882,20240301,PRT00004,AST0043,BUY,0.24414145,124.5178,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002883,20240301,PRT00004,AST0004,BUY,0.44695198,68.0162,30.4,0.25,30.65,-30.65,Invest deposit (target weights)
TXN00002884,20240301,PRT00004,AST0012,BUY,0.48103344,37.9183,18.24,0.25,18.49,-18.49,Invest deposit (target weights)
TXN00002885,20240401,PRT00004,CASH0001,DEPOSIT,782.69,1.0,782.69,0.0,782.69,782.69,Recurring deposit
TXN00002886,20240401,PRT00004,CASH0001,FEE,5.25,1.0,5.25,0.0,5.25,-5.25,Monthly fee
TXN00002887,20240401,PRT00004,CASH0001,DIVIDEND,22.44,1.0,22.44,0.0,22.44,22.44,Dividend credit (synthetic)
TXN00002888,20240401,PRT00004,AST0032,BUY,2.23571026,17.5042,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002889,20240401,PRT00004,AST0035,BUY,1.34148683,29.1723,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002890,20240401,PRT00004,AST0007,BUY,0.37644324,103.9581,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002891,20240401,PRT00004,AST0030,BUY,0.44966004,87.0309,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002892,20240401,PRT00004,AST0011,BUY,0.32449292,120.6014,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002893,20240401,PRT00004,AST0054,BUY,2.38643511,16.3986,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002894,20240401,PRT00004,AST0047,BUY,0.44474887,87.9919,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002895,20240401,PRT00004,AST0046,BUY,0.33637976,116.3397,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002896,20240401,PRT00004,AST0048,BUY,0.70108312,55.8198,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002897,20240401,PRT00004,AST0008,BUY,0.53655743,72.9359,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002898,20240401,PRT00004,AST0005,BUY,0.33287539,117.5644,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002899,20240401,PRT00004,AST0049,BUY,3.94945602,9.9088,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002900,20240401,PRT00004,AST0038,BUY,0.69777549,56.0844,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002901,20240401,PRT00004,AST0052,BUY,0.1395382,280.4559,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002902,20240401,PRT00004,AST0036,BUY,0.31970802,122.4064,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002903,20240401,PRT00004,AST0027,BUY,0.29569888,132.3451,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002904,20240401,PRT00004,AST0028,BUY,0.29150772,134.2479,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002905,20240401,PRT00004,AST0043,BUY,0.30300629,129.1535,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002906,20240401,PRT00004,AST0004,BUY,0.55917888,69.9853,39.13,0.25,39.38,-39.38,Invest deposit (target weights)
TXN00002907,20240401,PRT00004,AST0012,BUY,0.63100967,37.2111,23.48,0.25,23.73,-23.73,Invest deposit (target weights)
TXN00002908,20240501,PRT00004,CASH0001,DEPOSIT,496.72,1.0,496.72,0.0,496.72,496.72,Recurring deposit
TXN00002909,20240501,PRT00004,CASH0001,FEE,5.15,1.0,5.15,0.0,5.15,-5.15,Monthly fee
TXN00002910,20240501,PRT00004,CASH0001,DIVIDEND,20.07,1.0,20.07,0.0,20.07,20.07,Dividend credit (synthetic)
TXN00002911,20240501,PRT00004,AST0032,BUY,1.37365028,18.0803,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002912,20240501,PRT00004,AST0035,BUY,0.77054709,32.2317,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002913,20240501,PRT00004,AST0007,BUY,0.24677433,100.6427,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002914,20240501,PRT00004,AST0030,BUY,0.31277071,79.4066,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002915,20240501,PRT00004,AST0011,BUY,0.21271935,116.755,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002916,20240501,PRT00004,AST0054,BUY,1.76969731,14.0341,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002917,20240501,PRT00004,AST0047,BUY,0.26450039,93.898,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002918,20240501,PRT00004,AST0046,BUY,0.2103767,118.0551,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002919,20240501,PRT00004,AST0048,BUY,0.37946012,65.451,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002920,20240501,PRT00004,AST0008,BUY,0.40222415,61.7468,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002921,20240501,PRT00004,AST0005,BUY,0.1819151,136.5255,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002922,20240501,PRT00004,AST0049,BUY,2.56242431,9.6924,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002923,20240501,PRT00004,AST0038,BUY,0.52365265,47.4285,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002924,20240501,PRT00004,AST0052,BUY,0.08769652,283.2045,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002925,20240501,PRT00004,AST0036,BUY,0.19267238,128.903,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002926,20240501,PRT00004,AST0027,BUY,0.17762642,139.8218,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002927,20240501,PRT00004,AST0028,BUY,0.17822947,139.3487,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002928,20240501,PRT00004,AST0043,BUY,0.18333639,135.4671,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002929,20240501,PRT00004,AST0004,BUY,0.32985778,75.2932,24.84,0.25,25.09,-25.09,Invest deposit (target weights)
TXN00002930,20240501,PRT00004,AST0012,BUY,0.34328131,43.4094,14.9,0.25,15.15,-15.15,Invest deposit (target weights)
TXN00002931,20240603,PRT00004,CASH0001,DEPOSIT,799.33,1.0,799.33,0.0,799.33,799.33,Recurring deposit
TXN00002932,20240603,PRT00004,CASH0001,FEE,6.32,1.0,6.32,0.0,6.32,-6.32,Monthly fee
TXN00002933,20240603,PRT00004,CASH0001,DIVIDEND,20.36,1.0,20.36,0.0,20.36,20.36,Dividend credit (synthetic)
TXN00002934,20240603,PRT00004,AST0032,BUY,2.59222493,15.4178,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002935,20240603,PRT00004,AST0035,BUY,1.39693713,28.61,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002936,20240603,PRT00004,AST0007,BUY,0.3771762,105.9622,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002937,20240603,PRT00004,AST0030,BUY,0.52922857,75.5183,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002938,20240603,PRT00004,AST0011,BUY,0.42438643,94.1746,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002939,20240603,PRT00004,AST0054,BUY,2.91784997,13.6972,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002940,20240603,PRT00004,AST0047,BUY,0.4405834,90.7125,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002941,20240603,PRT00004,AST0046,BUY,0.4017299,99.4858,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002942,20240603,PRT00004,AST0048,BUY,0.55981898,71.3917,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002943,20240603,PRT00004,AST0008,BUY,0.67570647,59.1476,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002944,20240603,PRT00004,AST0005,BUY,0.26916317,148.484,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002945,20240603,PRT00004,AST0049,BUY,4.15499608,9.6189,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002946,20240603,PRT00004,AST0038,BUY,0.98687098,40.4981,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002947,20240603,PRT00004,AST0052,BUY,0.13913484,287.2497,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002948,20240603,PRT00004,AST0036,BUY,0.30950486,129.1302,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002949,20240603,PRT00004,AST0027,BUY,0.28246549,141.4914,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002950,20240603,PRT00004,AST0028,BUY,0.28425808,140.5991,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002951,20240603,PRT00004,AST0043,BUY,0.29804853,134.0937,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002952,20240603,PRT00004,AST0004,BUY,0.57973519,68.9391,39.97,0.25,40.22,-40.22,Invest deposit (target weights)
TXN00002953,20240603,PRT00004,AST0012,BUY,0.49110955,48.8279,23.98,0.25,24.23,-24.23,Invest deposit (target weights)
TXN00002954,20240701,PRT00004,CASH0001,DEPOSIT,736.12,1.0,736.12,0.0,736.12,736.12,Recurring deposit
TXN00002955,20240701,PRT00004,CASH0001,FEE,5.53,1.0,5.53,0.0,5.53,-5.53,Monthly fee
TXN00002956,20240701,PRT00004,CASH0001,DIVIDEND,26.04,1.0,26.04,0.0,26.04,26.04,Dividend credit (synthetic)
TXN00002957,20240701,PRT00004,AST0032,BUY,2.36214566,15.5816,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002958,20240701,PRT00004,AST0035,BUY,1.39472042,26.3896,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002959,20240701,PRT00004,AST0007,BUY,0.36448231,100.9817,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002960,20240701,PRT00004,AST0030,BUY,0.42873824,85.8474,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002961,20240701,PRT00004,AST0011,BUY,0.39498785,93.1827,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002962,20240701,PRT00004,AST0054,BUY,2.88450786,12.7599,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002963,20240701,PRT00004,AST0047,BUY,0.42703665,86.1894,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002964,20240701,PRT00004,AST0046,BUY,0.39137856,94.0421,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002965,20240701,PRT00004,AST0048,BUY,0.49678385,74.0887,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002966,20240701,PRT00004,AST0008,BUY,0.7226641,50.9311,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002967,20240701,PRT00004,AST0005,BUY,0.26696456,137.8687,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002968,20240701,PRT00004,AST0049,BUY,3.85008484,9.5598,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002969,20240701,PRT00004,AST0038,BUY,0.86001026,42.7972,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002970,20240701,PRT00004,AST0052,BUY,0.14335234,256.7524,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002971,20240701,PRT00004,AST0036,BUY,0.27265746,134.9901,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002972,20240701,PRT00004,AST0027,BUY,0.25117753,146.534,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002973,20240701,PRT00004,AST0028,BUY,0.25089519,146.6989,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002974,20240701,PRT00004,AST0043,BUY,0.26418221,139.3207,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002975,20240701,PRT00004,AST0004,BUY,0.53632756,68.6261,36.81,0.25,37.06,-37.06,Invest deposit (target weights)
TXN00002976,20240701,PRT00004,AST0012,BUY,0.44780709,49.3151,22.08,0.25,22.33,-22.33,Invest deposit (target weights)
TXN00002977,20240801,PRT00004,CASH0001,DEPOSIT,976.62,1.0,976.62,0.0,976.62,976.62,Recurring deposit
TXN00002978,20240801,PRT00004,CASH0001,FEE,5.92,1.0,5.92,0.0,5.92,-5.92,Monthly fee
TXN00002979,20240801,PRT00004,CASH0001,DIVIDEND,10.95,1.0,10.95,0.0,10.95,10.95,Dividend credit (synthetic)
TXN00002980,20240801,PRT00004,AST0032,BUY,3.23165344,15.1102,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002981,20240801,PRT00004,AST0035,BUY,1.65532013,29.4993,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002982,20240801,PRT00004,AST0007,BUY,0.50897534,95.9394,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002983,20240801,PRT00004,AST0030,BUY,0.4874411,100.1778,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002984,20240801,PRT00004,AST0011,BUY,0.55518463,87.9541,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002985,20240801,PRT00004,AST0054,BUY,4.27792334,11.4146,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002986,20240801,PRT00004,AST0047,BUY,0.57949158,84.2649,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002987,20240801,PRT00004,AST0046,BUY,0.57837558,84.4275,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002988,20240801,PRT00004,AST0048,BUY,0.73704286,66.2523,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002989,20240801,PRT00004,AST0008,BUY,0.87290552,55.9405,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002990,20240801,PRT00004,AST0005,BUY,0.3345906,145.9419,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002991,20240801,PRT00004,AST0049,BUY,5.56872726,8.7688,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002992,20240801,PRT00004,AST0038,BUY,1.00940054,48.376,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002993,20240801,PRT00004,AST0052,BUY,0.16745862,291.5991,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002994,20240801,PRT00004,AST0036,BUY,0.36337783,134.3802,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002995,20240801,PRT00004,AST0027,BUY,0.32985151,148.0387,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002996,20240801,PRT00004,AST0028,BUY,0.33285573,146.7025,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002997,20240801,PRT00004,AST0043,BUY,0.35145675,138.9382,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002998,20240801,PRT00004,AST0004,BUY,0.77715806,62.8325,48.83,0.25,49.08,-49.08,Invest deposit (target weights)
TXN00002999,20240801,PRT00004,AST0012,BUY,0.81389548,35.9978,29.3,0.25,29.55,-29.55,Invest deposit (target weights)
TXN00003000,20240902,PRT00004,CASH0001,DEPOSIT,679.23,1.0,679.23,0.0,679.23,679.23,Recurring deposit
TXN00003001,20240902,PRT00004,CASH0001,FEE,6.13,1.0,6.13,0.0,6.13,-6.13,Monthly fee
TXN00003002,20240902,PRT00004,CASH0001,DIVIDEND,4.74,1.0,4.74,0.0,4.74,4.74,Dividend credit (synthetic)
TXN00003003,20240902,PRT00004,AST0032,BUY,2.96035068,11.4721,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003004,20240902,PRT00004,AST0035,BUY,1.34734773,25.2062,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003005,20240902,PRT00004,AST0007,BUY,0.38877546,87.3552,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003006,20240902,PRT00004,AST0030,BUY,0.57932658,58.6224,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003007,20240902,PRT00004,AST0011,BUY,0.496612,68.3865,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003008,20240902,PRT00004,AST0054,BUY,4.34952434,7.8081,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003009,20240902,PRT00004,AST0047,BUY,0.45095895,75.3096,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003010,20240902,PRT00004,AST0046,BUY,0.52060433,65.2348,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003011,20240902,PRT00004,AST0048,BUY,0.59647392,56.9372,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
TXN00003012,20240902,PRT00004,AST0008,BUY,0.80803578,42.0297,33.96,0.25,34.21,-34.21,Invest deposit (target weights)
